listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,booked_365,revenue,rent_term
32770825,Spacious 2bedrooms in Asoke/airport link溫馨公寓機場綫和地鐵,137181524,Susan,Huai Khwang,13.75154,100.56526,Entire home/apt,1332,365,3,2019-08-05,0.07,2,363,0,2,2664,Long
32964598,Room 33th |ON NUT BTS|Wifi Condo,158654054,Erica,Khlong Toei,13.71305,100.59204,Entire home/apt,786,28,16,2022-08-22,0.35,27,23,2,342,268812,Short
32966096,Superior Classic Room Only 2 pax near Khaosan Road,231520723,Pongthanit,Phra Nakhon,13.76164,100.49888,Hotel room,2817,1,0,,0.0,8,324,0,41,115497,Short
32966268,Deluxe Canal Room+ABF 2 persons near Khaosan Road,231520723,Pongthanit,Phra Nakhon,13.76385,100.49992,Hotel room,3060,1,1,2019-09-23,0.03,8,359,0,6,18360,Short
32966321,Grand Deluxe Room+ABF 2 persons near Khaosan Road,231520723,Pongthanit,Phra Nakhon,13.76184,100.49968,Hotel room,3291,1,0,,0.0,8,361,0,4,13164,Short
32966335,Grand Deluxe Room Only 2 pax near Khaosan Road,231520723,Pongthanit,Phra Nakhon,13.76166,100.49859,Hotel room,3121,1,0,,0.0,8,361,0,4,12484,Short
32966350,Diplomat Room+ABF for 2 persons near Grand Palace,231520723,Pongthanit,Phra Nakhon,13.76273,100.49925,Hotel room,3995,1,0,,0.0,8,362,0,3,11985,Short
32966384,Diplomat Room Only for 2 persons near Khaosan Road,231520723,Pongthanit,Phra Nakhon,13.76273,100.49925,Hotel room,3825,1,0,,0.0,8,362,0,3,11475,Short
32966859,Spacious& Nice 1 bedroom w/h separate living room,44228552,Suvimol,Huai Khwang,13.77033,100.59075,Private room,2443,3,0,,0.0,5,89,0,276,674268,Short
32970026,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.74971,100.55657,Entire home/apt,1466,3,81,2022-11-04,1.78,228,358,7,7,10262,Short
32970120,Myhostel Ratchada มายโฮสเทลรัชดา,247026527,Suchada,Chatu Chak,13.80504,100.57432,Shared room,500,1,1,2019-04-07,0.02,1,365,0,0,0,Short
32970501,30days! Sukhumvit NANA spacious 1BR  near BTS,201677068,Curry,Ratchathewi,13.74908,100.55452,Entire home/apt,1613,3,54,2022-09-19,1.17,228,353,7,12,19356,Short
32973301,"❤️舒适 2号 : 曼谷, 1 房间 ,3分钟到 BTS ON NUT(E9) 站,免费无线上网❤️",240603715,Sasikarn,Suanluang,13.70714,100.60708,Entire home/apt,1090,1,1,2021-11-24,0.08,31,165,0,200,218000,Short
33065548,คอนโดลุมพินีวิลล์ลาดพร้าว-โชคชัย4,248750141,Kanokwan,Wang Thong Lang,13.79467,100.59497,Entire home/apt,800,30,0,,0.0,2,365,0,0,0,Long
33065739,Quadruple room in Old town nr. Grand Palace,19669460,Boul,Phra Nakhon,13.75155,100.50353,Private room,2400,1,1,2020-01-03,0.03,3,364,0,1,2400,Short
33075340,Cana Mansion Deluxe,248717914,Sirinthip,Bangkok Yai,13.72885,100.47635,Private room,690,1,0,,0.0,1,90,0,275,189750,Short
33081319,CITY HIDEAWAY Bangkok,221304783,City Hideaway,Vadhana,13.72043,100.59006,Private room,475,1,51,2020-11-08,1.14,5,226,0,139,66025,Short
33082646,The Cube Condo นวมินทร์ รามอิทรา,44481291,Thaveechai,Khan Na Yao,13.83388,100.66016,Private room,750,1,2,2019-05-28,0.04,1,0,0,365,273750,Short
33083463,Naming private room for 3 persons FL 3,234683451,Anothai,Bangkok Noi,13.7559,100.483673,Private room,1290,30,2,2019-12-14,0.04,1,365,0,0,0,Long
33086829,High-floor condo with swimming pool,176026772,Aaron,Thon buri,13.71226,100.47143,Entire home/apt,999,31,1,2019-05-04,0.02,1,365,0,0,0,Long
33087188,Convenient Walk 100m Skytrain BTS Onnut Sukhumvit,249016660,SarahBee,Khlong Toei,13.70762,100.59715,Entire home/apt,2000,1,1,2020-03-06,0.03,1,364,0,1,2000,Short
33093686,ßrand New Loft: MRT Rama 9 / Makkasan Airport Link,177483212,Midori,Huai Khwang,13.75303,100.56501,Entire home/apt,1600,10,82,2022-12-24,1.8,5,134,9,231,369600,Short
33098555,Lumpini Condo,237573188,Ammy,Lat Krabang,13.72102,100.71482,Private room,1900,1,0,,0.0,2,180,0,185,351500,Short
33099580,Twin bed/ share bathroom/ Best in Downtown,221304783,City Hideaway,Vadhana,13.72055,100.59141,Private room,477,1,50,2020-04-09,1.12,5,225,0,140,66780,Short
33099980,Private Double bed on the rooftop with city view,221304783,City Hideaway,Vadhana,13.72051,100.59006,Private room,797,1,46,2020-09-05,1.01,5,225,0,140,111580,Short
33101682,บ้าน1668,159546406,Aunchalee,Pom Prap Sattru Phai,13.75164,100.51715,Private room,1668,1,0,,0.0,1,180,0,185,308580,Short
32772080,Ze Residence located near Yanhee Hospital (No.302),237122647,Ruechuphon,Bang Phlat,13.80025,100.51214,Private room,690,1,0,,0.0,1,90,0,275,189750,Short
32773536,【两室两厅•金属风】轻奢高冷色调，简约而不简单。近火车夜市、暹罗广场、四面佛，天轨、地铁、机场线旁！,51192901,Dylan,Ratchathewi,13.75068,100.55482,Entire home/apt,2527,30,36,2020-03-04,0.77,14,0,0,365,922355,Long
32776501,Elegant 1bedroom in Asoke/airport link溫馨高雅公寓機場線和地鐵,137181524,Susan,Huai Khwang,13.75174,100.56477,Entire home/apt,1554,365,2,2019-05-24,0.04,2,362,0,3,4662,Long
32790213,เทนเดอร์ ปาร์ค ลาดพร้าว 130,246664783,Warong,Bang Kapi,13.76487,100.6311,Private room,800,1,5,2019-07-30,0.11,1,174,0,191,152800,Short
32790312,Pastel House Hostel Ratchada Near MRT Suthisarn,209239986,Manisra,Huai Khwang,13.78809,100.57448,Private room,735,1,10,2022-10-22,0.22,6,358,1,7,5145,Short
33283071,Resort life in heart of Sukhumvit 10min walk BTS,250645419,Gregory,Khlong Toei,13.71763,100.57745,Entire home/apt,2500,3,44,2022-12-12,0.99,2,290,9,75,187500,Short
33102609,Clean and cozy studio in RCA street,241829932,Jung Jae,Huai Khwang,13.75217,100.57825,Entire home/apt,1000,1,1,2019-04-14,0.02,1,90,0,275,275000,Short
33102996,10 Person House @ platinum mall Central World BTS,595560,Edmond,Ratchathewi,13.76005,100.5421,Entire home/apt,4744,1,42,2022-11-21,0.92,3,332,5,33,156552,Short
32977157,Day dream apartment G01,191477654,Hordur Ingi,Ratchathewi,13.75954,100.54179,Entire home/apt,1378,4,11,2022-08-25,0.24,7,174,1,191,263198,Short
32981693,Siam park home,247143196,พัฒน์รัฐ,Khan Na Yao,13.80421,100.68999,Private room,800,1,0,,0.0,1,179,0,186,148800,Short
33283633,@The Trendy​ 2,236914034,Thunyalux,Vadhana,13.74268,100.55724,Private room,2597,2,0,,0.0,1,82,0,283,734951,Short
33284076,Heaven in the heart of Sukhumvit 10min walk to BTS,250654429,Haiwen,Khlong Toei,13.71731,100.57629,Entire home/apt,2500,3,39,2022-08-30,0.86,1,348,10,17,42500,Short
33286947,Gallery&Hyde(BrandNew)Nana bts 5mins/Asoke 10mins,51715335,Live&Stay,Vadhana,13.74518,100.55595,Entire home/apt,3018,1,36,2022-12-14,0.8,11,318,8,47,141846,Short
33294328,"WFH @ Modern Room near Jatujak, OrTorKor, BTS, MRT",77025207,Chutima,Chatu Chak,13.79733,100.55072,Entire home/apt,850,28,19,2022-12-08,0.42,1,126,3,239,203150,Short
33294829,Niche Pride Thonglor,23547471,Arthitaya,Vadhana,13.74141,100.59363,Private room,1200,1,0,,0.0,2,360,0,5,6000,Short
33296746,Cozy Room in New Luxury Condo at Ekkamai Road,99438982,Jj,Vadhana,13.74144,100.59014,Entire home/apt,800,45,5,2022-10-31,0.11,1,86,1,279,223200,Long
32994276,Boutique Condo@ bkce4,199624792,Ho,Vadhana,13.74124,100.5894,Entire home/apt,1400,21,0,,0.0,23,169,0,196,274400,Short
32995170,Warm and Comfortable Apartment @bkce1,199624792,Ho,Vadhana,13.73907,100.5886,Entire home/apt,1450,21,0,,0.0,23,163,0,202,292900,Short
32995479,Apartment in Chatuchak close to BTS,96493943,Ruthai,Chatu Chak,13.82455,100.56459,Entire home/apt,990,1,7,2022-11-30,0.19,4,324,6,41,40590,Short
33002290,MRT Bang o 湄南河景40楼天空无边泳池公寓（NO.3）,76077432,Amy,Bang Phlat,13.80069,100.50848,Entire home/apt,424,30,3,2021-05-13,0.09,11,0,0,365,154760,Long
33299701,ชาโตว์ อินทาวน์ พหลโยธิน 32,248824367,Piyawatt,Chatu Chak,13.83416,100.58014,Entire home/apt,2390,1,0,,0.0,1,365,0,0,0,Short
33003467,U Delight @ Talatphlu Station,191361327,Panicha,Thon buri,13.71269,100.47791,Private room,600,7,0,,0.0,1,0,0,365,219000,Short
